Date,Time(+03:00),S1,S2,S3,Friction,State,Ta,S7,Tsurf,S9,S10,S11,Water,Speed,Direction,Latitude,Longitude,Height,Accuracy,S19,Friction2,Distance,Serial(RCM411 V 2.59 2016-02-02 - RCM Mobile v0.8.0),TaOBD,AirFlowRateOBD,LambdaOBD
2016.04.07,09:09:40,9.69,7.01,-0.539,0.71,2,5.5,348.9,6.05,809.5,831.4,1.386,0.047,0,,60.245702,24.885353,51,7,,,,G70,,,
2016.04.07,09:09:41,9.67,6.98,-0.534,0.71,2,5.5,348.3,6.20,806.4,828.8,1.386,0.047,0,,60.245701,24.885352,51,7,,,,G70,,,
2016.04.07,09:09:42,10.51,7.70,-0.594,0.71,2,5.5,355.2,6.13,805.1,827.9,1.386,0.045,0,,60.2457,24.885353,51,7,,,,G70,,,
2016.04.07,09:09:43,11.59,8.49,-0.661,0.71,2,5.5,357.7,6.11,804.4,827.5,1.386,0.044,0,,60.245699,24.885352,51,6,,,,G70,,,
2016.04.07,09:09:44,13.02,9.58,-0.770,0.71,2,5.5,368.9,6.29,803.6,826.7,1.386,0.043,0,,60.245698,24.885352,50,6,,,,G70,,,
2016.04.07,09:09:45,13.66,10.12,-0.781,0.71,2,5.5,355.6,6.34,803.0,826.2,1.386,0.041,1.8,30.2,60.245697,24.88535,50,6,,,,G70,,,
2016.04.07,09:09:46,13.13,9.66,-0.781,0.71,2,5.5,368.1,6.38,802.8,826.2,1.386,0.043,9,207.2,60.245643,24.885274,52,5,,,3,G70,,,
2016.04.07,09:09:47,8.00,6.02,-0.421,0.71,2,5.5,323.3,6.50,801.8,825.0,1.386,0.052,9.9,219.9,60.24562,24.88524,52,6,,-0.232,6,G70,,,
2016.04.07,09:09:48,6.04,4.52,-0.310,0.71,2,5.5,314.5,6.87,802.2,825.5,1.386,0.058,14.4,250.9,60.245602,24.88514,51,6,,,9,G70,,,
2016.04.07,09:09:49,4.98,3.78,-0.263,0.71,2,5.5,317.7,7.04,802.3,825.9,1.386,0.064,14.4,258.7,60.245583,24.885036,52,6,,,13,G70,,,
2016.04.07,09:09:50,5.56,4.11,-0.313,0.70,2,5.5,314.0,7.27,801.8,825.1,1.386,0.070,16.2,289.4,60.245623,24.884981,54,5,,,17,G70,,,
2016.04.07,09:09:51,6.01,4.42,-0.349,0.70,2,5.5,309.0,7.43,802.5,826.1,1.386,0.074,19.8,326.6,60.245689,24.884959,52,5,,,22,G70,,,
2016.04.07,09:09:52,6.05,4.44,-0.344,0.70,2,5.5,296.7,7.24,803.0,826.9,1.386,0.077,21.6,326.4,60.245731,24.884897,51,5,,,28,G70,,,
2016.04.07,09:09:53,5.59,4.10,-0.354,0.70,2,5.5,309.9,7.23,802.3,826.1,1.386,0.088,21.6,330.6,60.245772,24.884836,50,5,,,34,G70,,,
2016.04.07,09:09:54,6.11,4.43,-0.401,0.70,2,5.5,317.8,7.23,803.7,827.2,1.386,0.088,24.3,324.4,60.245819,24.884745,48,4,,,40,G70,,,
2016.04.07,09:09:55,5.90,4.27,-0.398,0.70,2,5.5,323.6,7.30,803.7,826.7,1.386,0.090,25.2,326.5,60.245874,24.884687,46,4,,,47,G70,,,
2016.04.07,09:09:56,5.95,4.31,-0.393,0.70,2,5.5,315.2,7.24,802.0,824.9,1.386,0.091,25.2,325.4,60.24593,24.884608,46,4,,,54,G70,,,
2016.04.07,09:09:57,5.85,4.26,-0.394,0.70,2,5.5,317.7,7.21,801.8,825.4,1.386,0.093,26.1,322.7,60.245995,24.884542,46,4,,,61,G70,,,
2016.04.07,09:09:58,5.71,4.17,-0.387,0.70,2,5.5,314.7,7.06,802.6,825.7,1.386,0.097,27,324.2,60.246045,24.884469,44,4,,,69,G70,,,
2016.04.07,09:09:59,5.93,4.34,-0.410,0.69,2,5.5,317.6,6.87,802.9,827.0,1.386,0.098,26.1,307.1,60.246072,24.884352,44,4,,,76,G70,,,
2016.04.07,09:10:00,5.97,4.37,-0.415,0.69,2,5.5,316.5,7.05,801.4,824.9,1.386,0.099,26.1,297,60.246099,24.884237,44,4,,,83,G70,,,
2016.04.07,09:10:02,6.33,4.62,-0.442,0.69,2,5.5,315.6,7.14,803.1,827.2,1.386,0.099,25.2,294.5,60.246124,24.884132,44,5,,,91,G70,,,
2016.04.07,09:10:03,7.08,5.10,-0.507,0.69,2,5.5,326.1,7.04,802.2,825.8,1.386,0.095,21.6,283.3,60.246125,24.884022,44,5,,,97,G70,,,
2016.04.07,09:10:04,6.31,4.58,-0.441,0.69,2,5.5,319.7,6.98,800.8,824.4,1.386,0.097,18,279.3,60.246128,24.88393,44,5,,,103,G70,,,
2016.04.07,09:10:05,6.23,4.56,-0.437,0.69,2,5.5,320.9,6.93,801.7,824.9,1.386,0.096,14.4,277.2,60.246127,24.883872,43,5,,,107,G70,,,
2016.04.07,09:10:06,11.31,9.90,-1.363,0.69,2,5.5,548.9,7.05,801.4,825.5,1.386,0.076,9.9,285.3,60.246132,24.883842,44,6,,,110,G70,,,
2016.04.07,09:10:07,7.42,5.93,-0.524,0.69,2,5.5,316.6,7.31,801.1,824.8,1.386,0.096,7.2,311.9,60.246144,24.883822,44,5,,-0.24,113,G70,,,
2016.04.07,09:10:07,6.78,5.06,-0.475,0.69,2,5.5,314.1,7.54,802.9,826.6,1.386,0.099,9,333.4,60.246172,24.883828,44,4,,-0.282,115,G70,,,
2016.04.07,09:10:08,6.00,4.44,-0.421,0.69,2,5.5,313.1,7.64,803.1,827.0,1.386,0.102,8.1,352.5,60.246188,24.883833,42,4,,,117,G70,,,
2016.04.07,09:10:09,5.84,4.30,-0.410,0.69,2,5.5,308.1,7.51,802.2,826.3,1.386,0.107,9.9,28,60.246202,24.883854,42,4,,,120,G70,,,
2016.04.07,09:10:10,6.35,4.65,-0.464,0.69,2,5.5,318.7,7.39,803.1,826.6,1.386,0.106,12.6,37.4,60.246231,24.883907,42,4,,,123,G70,,,
2016.04.07,09:10:11,6.61,4.81,-0.473,0.69,2,5.5,312.3,7.34,801.1,825.0,1.386,0.105,17.1,40.4,60.24627,24.883966,41,5,,,127,G70,,,
2016.04.07,09:10:12,6.58,4.79,-0.480,0.69,2,5.5,314.9,7.38,800.9,824.8,1.386,0.107,23.4,44.2,60.24633,24.884075,40,4,,,133,G70,,,
2016.04.07,09:10:13,6.33,4.64,-0.460,0.69,2,5.5,312.0,7.32,802.0,825.9,1.386,0.109,26.1,47.9,60.246379,24.884168,42,4,,,140,G70,,,
2016.04.07,09:10:14,6.30,4.62,-0.457,0.69,2,5.5,309.3,7.33,801.6,824.3,1.386,0.111,29.7,46,60.24642,24.88427,41,4,,,147,G70,,,
2016.04.07,09:10:15,6.25,4.57,-0.441,0.69,2,5.5,300.8,7.48,802.3,827.0,1.386,0.111,30.6,44.3,60.246466,24.884383,40,4,,,156,G70,,,
2016.04.07,09:10:16,6.01,4.41,-0.426,0.69,2,5.5,297.9,7.49,802.1,825.8,1.386,0.115,30.6,45.1,60.246523,24.8845,41,4,,,165,G70,,,
2016.04.07,09:10:17,6.01,4.38,-0.441,0.69,2,5.5,307.6,7.67,802.1,825.7,1.386,0.115,29.7,49.1,60.246567,24.884628,40,4,,,173,G70,,,
2016.04.07,09:10:18,7.38,5.33,-0.567,0.69,2,5.5,320.6,7.67,802.8,825.1,1.386,0.113,29.7,49.1,60.246567,24.884628,40,4,,,173,G70,,,
2016.04.07,09:10:19,10.44,7.66,-0.823,0.69,2,5.5,331.1,7.58,801.6,824.5,1.386,0.095,33.3,49.8,60.246627,24.884765,39,6,,,182,G70,,,
2016.04.07,09:10:20,8.64,6.29,-0.667,0.69,2,5.5,322.4,7.36,801.6,825.0,1.386,0.106,37.8,49.7,60.246696,24.884925,39,5,,,191,G70,,,
2016.04.07,09:10:21,8.07,5.87,-0.632,0.69,2,5.5,328.5,7.26,802.4,825.4,1.386,0.109,39.6,49.6,60.246755,24.885082,40,5,,,202,G70,,,
2016.04.07,09:10:21,8.15,5.94,-0.632,0.69,2,5.5,325.6,7.40,802.5,825.3,1.386,0.108,38.7,49.9,60.246807,24.885233,40,5,,,213,G70,,,
2016.04.07,09:10:22,8.44,6.09,-0.654,0.69,2,5.5,326.2,7.37,800.6,825.4,1.386,0.106,38.7,50.4,60.246871,24.885381,41,5,,,224,G70,,,
2016.04.07,09:10:23,9.87,7.13,-0.774,0.69,2,5.5,332.0,7.55,802.0,826.1,1.386,0.097,39.6,49.2,60.246954,24.885548,40,5,,,235,G70,,,
2016.04.07,09:10:24,9.26,6.71,-0.740,0.69,2,5.5,338.4,7.68,802.9,825.1,1.386,0.099,36.9,51,60.246995,24.885684,39,5,,,245,G70,,,
2016.04.07,09:10:25,8.01,5.89,-0.628,0.69,2,5.5,332.9,7.55,801.8,824.8,1.386,0.107,35.1,53,60.247049,24.885833,40,6,,,255,G70,,,
2016.04.07,09:10:26,7.05,5.19,-0.533,0.69,2,5.5,318.6,7.50,802.0,825.9,1.386,0.111,32.4,76.1,60.247037,24.88598,38,5,,-0.351,265,G70,,,
2016.04.07,09:10:28,6.98,5.12,-0.552,0.69,2,5.5,330.4,7.60,804.0,826.1,1.386,0.113,29.7,78,60.247056,24.886121,36,6,,,273,G70,,,
2016.04.07,09:10:29,7.01,5.10,-0.531,0.69,2,5.5,316.5,7.58,801.8,826.1,1.386,0.113,36,123.9,60.246976,24.886278,36,5,,-0.201,282,G70,,,
2016.04.07,09:10:30,8.25,5.91,-0.625,0.69,2,5.5,320.9,7.45,802.0,826.0,1.386,0.106,38.7,132,60.246921,24.886419,37,5,,,293,G70,,,
2016.04.07,09:10:31,5.46,3.99,-0.384,0.69,2,5.5,298.6,7.49,801.9,825.3,1.386,0.115,41.4,144.8,60.246824,24.886528,37,6,,,304,G70,,,
2016.04.07,09:10:32,4.20,3.11,-0.293,0.69,2,5.5,296.4,7.54,801.3,825.0,1.386,0.123,43.2,148.6,60.246724,24.886637,37,6,,-0.319,316,G70,,,
2016.04.07,09:10:33,4.53,3.38,-0.333,0.69,2,5.5,310.5,7.40,801.3,824.6,1.386,0.122,45.9,144.8,60.246621,24.88677,38,6,,-0.557,328,G70,,,
2016.04.07,09:10:34,7.30,5.28,-0.544,0.69,2,5.5,314.8,7.32,803.3,828.6,1.386,0.110,48.6,134.9,60.246452,24.887074,37,7,,,354,G70,,,
2016.04.07,09:10:35,7.91,5.67,-0.571,0.69,2,5.5,306.6,7.29,800.8,826.4,1.386,0.107,50.4,114.6,60.246393,24.887342,38,6,,,368,G70,,,
2016.04.07,09:10:36,6.27,4.63,-0.442,0.69,2,5.5,299.2,7.37,801.6,825.2,1.386,0.111,51.3,100.3,60.246376,24.887593,39,6,,,382,G70,,,
2016.04.07,09:10:37,8.11,5.87,-0.589,0.69,2,5.5,312.4,7.43,800.7,824.9,1.386,0.104,51.3,95.2,60.246372,24.887853,39,6,,,396,G70,,,
2016.04.07,09:10:38,7.64,5.53,-0.534,0.69,2,5.5,302.8,7.11,802.3,826.2,1.386,0.103,48.6,85,60.246396,24.888081,39,6,,,410,G70,,,
2016.04.07,09:10:39,7.49,5.45,-0.541,0.69,2,5.5,307.0,6.91,801.0,825.9,1.386,0.108,45.9,77.3,60.246427,24.888308,40,6,,,424,G70,,,
2016.04.07,09:10:40,7.40,5.39,-0.561,0.69,2,5.5,314.6,7.06,800.7,825.2,1.386,0.114,44.1,75.5,60.246452,24.888511,40,6,,,436,G70,,,
2016.04.07,09:10:41,7.59,5.57,-0.589,0.69,2,5.5,321.4,7.20,800.4,825.8,1.386,0.114,41.4,74.7,60.246496,24.888706,41,6,,,448,G70,,,
2016.04.07,09:10:42,7.10,5.22,-0.572,0.69,2,5.5,333.8,7.49,801.6,825.7,1.386,0.115,38.7,81.7,60.246509,24.888911,43,6,,-0.364,459,G70,,,
2016.04.07,09:10:43,6.87,5.04,-0.548,0.69,2,5.6,330.4,7.66,801.0,824.0,1.386,0.115,36,86.6,60.24651,24.889086,41,7,,-0.536,469,G70,,,
2016.04.07,09:10:44,7.17,5.25,-0.596,0.69,2,5.6,343.9,7.62,800.9,824.1,1.386,0.115,29.7,97.3,60.246498,24.889208,42,8,,,478,G70,,,
2016.04.07,09:10:45,7.46,5.41,-0.627,0.69,2,5.6,342.3,7.60,800.6,825.2,1.386,0.118,28.8,112.8,60.246442,24.889332,42,10,,,486,G70,,,
2016.04.07,09:10:46,7.55,5.43,-0.615,0.69,2,5.6,333.3,7.41,800.4,824.1,1.386,0.117,43.2,144.4,60.246277,24.889476,42,9,,,497,G70,,,
2016.04.07,09:10:47,8.10,5.78,-0.627,0.69,2,5.6,328.8,7.43,799.5,823.7,1.386,0.107,46.8,154.4,60.246157,24.889557,43,8,,,509,G70,,,
2016.04.07,09:10:49,8.92,6.36,-0.686,0.69,2,5.6,338.6,7.57,802.8,823.6,1.386,0.097,53.1,154.2,60.246021,24.889661,43,7,,,523,G70,,,
2016.04.07,09:10:50,9.60,6.82,-0.780,0.69,2,5.6,361.1,7.47,801.9,826.2,1.386,0.091,55.8,154.5,60.24588,24.889768,44,7,,,539,G70,,,
2016.04.07,09:10:51,12.19,8.58,-1.011,0.69,2,5.6,369.1,7.43,799.2,824.5,1.386,0.080,58.5,154.8,60.245749,24.889903,44,7,,-0.239,554,G70,,,
2016.04.07,09:10:52,13.97,9.69,-1.173,0.69,2,5.6,378.9,7.33,800.5,823.7,1.386,0.074,62.1,154.9,60.245606,24.890042,46,7,,,570,G70,,,
2016.04.07,09:10:53,15.93,11.06,-1.407,0.69,2,5.6,403.4,7.28,801.2,827.6,1.386,0.068,64.8,154.5,60.245473,24.89018,47,6,,,589,G70,,,
2016.04.07,09:10:54,20.89,14.32,-1.992,0.69,2,5.6,443.0,7.33,801.2,824.9,1.386,0.058,70.2,153.9,60.245312,24.890339,48,6,,,607,G70,,,
2016.04.07,09:10:55,20.95,14.31,-1.883,0.69,2,5.6,432.8,7.56,804.5,826.6,1.386,0.040,75.6,153.4,60.245124,24.890503,48,5,,,627,G70,,,
2016.04.07,09:10:56,17.19,12.01,-1.183,0.70,2,5.6,372.2,7.67,799.1,824.4,1.386,0.038,80.1,153.2,60.244941,24.890669,49,4,,,649,G70,,,
2016.04.07,09:10:57,15.32,10.78,-1.116,0.70,2,5.6,406.8,7.48,798.5,825.1,1.386,0.041,82.8,153.3,60.244765,24.890847,50,4,,,671,G70,,,
2016.04.07,09:10:57,17.01,12.06,-1.232,0.70,2,5.6,428.5,7.44,803.0,822.4,1.386,0.033,84.6,153.9,60.244574,24.891056,51,4,,,695,G70,,,
2016.04.07,09:10:58,18.22,12.89,-1.160,0.70,2,5.6,415.2,7.70,799.8,827.2,1.386,0.025,82.8,154.4,60.244396,24.891259,50,4,,,718,G70,,,
2016.04.07,09:10:59,18.18,12.95,-1.132,0.71,2,5.6,438.6,7.76,805.3,825.5,1.386,0.022,81.9,154.5,60.244211,24.891427,51,4,,,741,G70,,,
2016.04.07,09:11:00,17.98,12.88,-1.063,0.71,2,5.6,431.2,7.58,801.0,821.4,1.386,0.021,81,155.4,60.244038,24.891583,51,4,,,763,G70,,,
2016.04.07,09:11:01,19.93,14.20,-1.144,0.70,2,5.6,434.2,7.53,803.7,823.4,1.386,0.015,81,154.6,60.243846,24.891766,51,5,,,786,G70,,,
2016.04.07,09:11:02,19.88,14.15,-1.044,0.72,2,5.6,420.8,7.66,803.4,824.8,1.386,0.014,82.8,154.5,60.243658,24.891936,51,5,,,808,G70,,,
2016.04.07,09:11:03,18.17,13.07,-0.901,0.74,2,5.6,423.5,7.81,801.2,824.4,1.386,0.015,84.6,154.7,60.243464,24.892121,50,5,,,832,G70,,,
2016.04.07,09:11:04,17.80,12.79,-0.726,0.75,2,5.6,370.0,7.72,801.2,827.3,1.386,0.015,85.5,154.8,60.243276,24.8923,51,5,,,856,G70,,,
2016.04.07,09:11:05,13.23,9.67,-0.557,0.75,2,5.6,384.3,7.61,801.5,825.5,1.386,0.028,85.5,154.4,60.243081,24.892502,52,4,,,879,G70,,,
2016.04.07,09:11:06,12.29,9.03,-0.520,0.74,2,5.6,386.4,7.49,802.7,827.7,1.386,0.032,85.5,154.4,60.243081,24.892502,52,4,,,879,G70,,,
2016.04.07,09:11:07,15.54,11.17,-0.637,0.73,2,5.6,383.1,7.43,803.7,832.4,1.386,0.020,88.2,155.1,60.242876,24.892692,52,4,,,903,G70,,,
2016.04.07,09:11:08,12.77,9.37,-0.501,0.72,2,5.6,363.1,7.47,800.6,824.7,1.386,0.019,89.1,156,60.242674,24.892871,53,4,,,928,G70,,,
2016.04.07,09:11:08,13.93,10.07,-0.579,0.74,2,5.6,385.9,7.35,801.3,823.6,1.386,0.018,90.9,156.6,60.242468,24.893033,52,5,,,954,G70,,,
2016.04.07,09:11:09,11.89,8.75,-0.495,0.75,2,5.6,377.3,7.33,803.2,829.0,1.386,0.020,90.9,156.5,60.242256,24.89322,52,5,,,978,G70,,,
2016.04.07,09:11:10,11.93,8.81,-0.518,0.73,2,5.6,366.9,7.42,800.9,825.9,1.386,0.024,89.1,156.3,60.242054,24.893405,53,5,,,1003,G70,,,
2016.04.07,09:11:11,12.77,9.32,-0.583,0.72,2,5.6,373.2,7.37,806.7,826.4,1.386,0.025,88.2,155.6,60.241852,24.893575,53,4,,,1028,G70,,,
2016.04.07,09:11:12,13.69,10.05,-0.648,0.72,2,5.6,386.9,7.49,802.1,824.1,1.386,0.024,88.2,155.8,60.241674,24.893765,52,5,,,1053,G70,,,
2016.04.07,09:11:13,15.39,11.22,-0.793,0.71,2,5.6,417.2,7.58,801.5,827.5,1.386,0.023,88.2,156.3,60.241469,24.893947,51,5,,,1078,G70,,,
2016.04.07,09:11:14,14.53,10.61,-0.669,0.71,2,5.6,366.4,7.59,801.2,829.6,1.386,0.025,89.1,155.8,60.241262,24.894128,52,5,,,1102,G70,,,
2016.04.07,09:11:15,11.89,8.81,-0.581,0.71,2,5.6,365.6,7.64,798.2,828.2,1.386,0.030,88.2,155.3,60.241064,24.894304,51,4,,,1126,G70,,,
2016.04.07,09:11:16,12.98,9.52,-0.686,0.71,2,5.6,380.7,7.56,801.0,828.5,1.386,0.032,88.2,155.3,60.240877,24.894467,50,4,,,1151,G70,,,
2016.04.07,09:11:17,13.48,9.89,-0.754,0.71,2,5.6,386.7,7.51,800.9,827.6,1.386,0.035,87.3,155.4,60.240669,24.894649,49,4,,,1176,G70,,,
2016.04.07,09:11:18,18.98,13.57,-1.145,0.71,2,5.6,415.8,7.50,805.4,821.8,1.386,0.025,85.5,155.4,60.240476,24.894835,49,5,,,1199,G70,,,
2016.04.07,09:11:20,20.05,14.27,-1.257,0.71,2,5.6,433.4,7.52,797.2,825.3,1.386,0.024,84.6,155.5,60.240287,24.895026,49,5,,,1224,G70,,,
2016.04.07,09:11:20,18.90,13.53,-1.060,0.71,2,5.6,396.2,7.61,805.5,827.5,1.386,0.020,84.6,155.3,60.240098,24.895196,49,4,,,1246,G70,,,
2016.04.07,09:11:21,16.91,12.24,-1.007,0.72,2,5.6,414.6,7.66,798.9,827.0,1.386,0.025,84.6,155.2,60.239909,24.895378,50,5,,,1270,G70,,,
2016.04.07,09:11:22,19.03,13.80,-1.088,0.72,2,5.6,393.9,7.65,799.6,826.9,1.386,0.020,84.6,155.3,60.239716,24.895577,50,5,,,1293,G70,,,
2016.04.07,09:11:23,19.37,13.93,-1.243,0.71,2,5.6,439.8,7.77,807.0,828.5,1.386,0.020,84.6,155.2,60.23951,24.895752,50,4,,,1317,G70,,,
2016.04.07,09:11:24,18.78,13.60,-1.115,0.71,2,5.6,406.2,7.71,805.0,830.1,1.386,0.021,83.7,154.7,60.239326,24.89593,51,4,,,1341,G70,,,
2016.04.07,09:11:25,18.45,13.29,-1.106,0.71,2,5.6,411.1,7.59,802.2,827.9,1.386,0.022,83.7,155,60.239148,24.896111,50,4,,,1363,G70,,,
2016.04.07,09:11:26,15.20,11.05,-0.847,0.71,2,5.6,381.9,7.66,801.1,824.9,1.386,0.030,85.5,155.5,60.238945,24.896283,46,6,,,1387,G70,,,
2016.04.07,09:11:27,16.17,11.80,-0.924,0.71,2,5.6,390.7,7.65,803.6,825.7,1.386,0.027,85.5,155.7,60.238747,24.896459,46,7,,,1411,G70,,,
2016.04.07,09:11:28,15.78,11.47,-0.959,0.71,2,5.6,409.9,7.70,801.8,825.7,1.386,0.029,85.5,155.7,60.238747,24.896459,46,7,,,1411,G70,,,
2016.04.07,09:11:29,15.09,10.98,-0.925,0.71,2,5.6,406.6,7.70,799.5,824.9,1.386,0.032,86.4,155.5,60.238569,24.896641,48,6,,,1435,G70,,,
2016.04.07,09:11:30,14.65,10.67,-0.945,0.71,2,5.6,424.7,7.68,797.7,823.0,1.386,0.034,84.6,155.6,60.23838,24.896828,49,6,,,1458,G70,,,
2016.04.07,09:11:30,14.91,10.84,-0.964,0.71,2,5.6,413.3,7.73,799.4,825.7,1.386,0.034,84.6,155.9,60.238173,24.896996,50,5,,,1482,G70,,,
2016.04.07,09:11:31,13.68,10.01,-0.826,0.71,2,5.6,393.8,7.74,804.6,827.3,1.386,0.038,83.7,155.7,60.237984,24.897164,50,6,,,1505,G70,,,
2016.04.07,09:11:32,13.42,9.79,-0.883,0.71,2,5.6,428.7,7.69,802.1,828.7,1.386,0.039,81.9,154.6,60.237793,24.897329,50,5,,,1528,G70,,,
2016.04.07,09:11:33,15.82,11.42,-1.014,0.71,2,5.6,434.1,7.62,804.1,825.4,1.386,0.031,81.9,154.7,60.237595,24.897513,52,4,,,1551,G70,,,
2016.04.07,09:11:34,16.24,11.78,-1.100,0.71,2,5.6,446.0,7.57,801.3,829.6,1.386,0.032,81,154.8,60.237418,24.897675,52,4,,,1574,G70,,,
2016.04.07,09:11:35,13.24,9.55,-0.784,0.71,2,5.6,381.9,7.51,800.0,827.5,1.386,0.040,80.1,155.5,60.237234,24.897832,52,4,,,1596,G70,,,
2016.04.07,09:11:36,14.97,10.73,-0.854,0.71,2,5.6,365.7,7.65,803.0,823.9,1.386,0.036,80.1,156.3,60.237058,24.897991,53,4,,,1618,G70,,,
2016.04.07,09:11:37,15.92,11.36,-0.893,0.71,2,5.6,364.7,7.85,803.7,823.7,1.386,0.031,77.4,157.6,60.236872,24.89813,52,4,,,1641,G70,,,
2016.04.07,09:11:38,12.78,9.18,-0.778,0.71,2,5.6,403.7,7.71,801.5,827.3,1.386,0.038,76.5,158.1,60.23669,24.898282,51,3,,,1661,G70,,,
2016.04.07,09:11:39,13.61,9.76,-0.826,0.71,2,5.6,410.7,7.65,803.8,825.8,1.386,0.036,76.5,158.1,60.23669,24.898282,51,3,,,1661,G70,,,
2016.04.07,09:11:40,10.75,7.77,-0.609,0.71,2,5.6,383.6,7.71,800.1,824.8,1.386,0.039,74.7,158.8,60.236522,24.898408,51,3,,,1683,G70,,,
2016.04.07,09:11:41,11.64,8.42,-0.688,0.71,2,5.6,399.2,7.79,800.3,824.5,1.386,0.038,72.9,158.7,60.236354,24.898533,52,3,,,1703,G70,,,
2016.04.07,09:11:41,10.45,7.58,-0.575,0.71,2,5.6,372.1,7.85,801.4,826.7,1.386,0.039,72,158.6,60.236184,24.898671,53,3,,,1723,G70,,,
2016.04.07,09:11:42,10.41,7.52,-0.557,0.71,2,5.6,372.7,7.77,802.6,826.5,1.386,0.037,70.2,158.6,60.236017,24.898798,53,3,,,1743,G70,,,
2016.04.07,09:11:43,12.68,9.18,-0.753,0.71,2,5.6,403.5,7.81,802.0,828.7,1.386,0.037,69.3,158.4,60.235855,24.898921,53,9,,,1763,G70,,,
2016.04.07,09:11:44,9.55,6.98,-0.515,0.71,2,5.6,363.9,7.80,801.4,824.0,1.386,0.041,67.5,158.2,60.235704,24.899044,53,9,,,1781,G70,,,
2016.04.07,09:11:45,9.31,6.93,-0.415,0.71,2,5.6,298.4,7.55,801.9,825.6,1.386,0.042,65.7,157.9,60.23555,24.899164,54,9,,,1800,G70,,,
2016.04.07,09:11:46,8.78,6.61,-0.377,0.71,2,5.6,286.7,7.35,801.5,825.0,1.386,0.043,64.8,157.7,60.235397,24.899289,54,9,,,1818,G70,,,
2016.04.07,09:11:47,8.76,6.55,-0.500,0.71,2,5.6,376.0,7.35,800.7,824.8,1.386,0.044,63,156.6,60.235265,24.899417,54,9,,,1836,G70,,,
2016.04.07,09:11:48,9.42,7.02,-0.562,0.71,2,5.6,388.2,7.42,799.2,823.5,1.386,0.044,62.1,155.4,60.235127,24.899543,54,9,,,1853,G70,,,
2016.04.07,09:11:49,10.03,7.43,-0.596,0.71,2,5.6,376.2,7.61,802.8,826.0,1.386,0.045,60.3,155.4,60.23499,24.899672,54,10,,,1870,G70,,,
2016.04.07,09:11:50,11.32,8.30,-0.773,0.71,2,5.6,408.1,7.83,799.2,824.6,1.386,0.049,55.8,156.2,60.234869,24.899788,55,10,,,1886,G70,,,
2016.04.07,09:11:51,12.92,9.30,-0.865,0.71,2,5.6,394.9,7.91,802.6,824.5,1.386,0.048,48.6,161.2,60.234755,24.899844,54,9,,-0.473,1901,G70,,,
2016.04.07,09:11:52,13.53,9.64,-0.900,0.71,2,5.7,406.8,7.96,801.5,824.6,1.386,0.043,46.8,171.8,60.234633,24.899869,54,9,,,1914,G70,,,
2016.04.07,09:11:53,15.67,11.07,-1.153,0.71,2,5.7,450.0,7.95,801.2,824.6,1.386,0.038,44.1,190,60.234518,24.899819,54,9,,,1927,G70,,,
2016.04.07,09:11:54,16.35,11.53,-1.185,0.71,2,5.7,443.0,7.86,802.7,827.6,1.386,0.037,42.3,207.9,60.234433,24.899712,54,9,,,1938,G70,,,
2016.04.07,09:11:55,13.83,9.84,-0.972,0.71,2,5.7,414.6,7.89,798.5,824.5,1.386,0.045,39.6,213.1,60.234348,24.899601,54,10,,,1950,G70,,,
2016.04.07,09:11:56,10.49,7.56,-0.625,0.71,2,5.7,371.2,7.93,800.7,823.5,1.386,0.046,36,222.9,60.234288,24.899478,54,11,,,1960,G70,,,
2016.04.07,09:11:57,10.42,7.50,-0.615,0.71,2,5.7,371.3,7.98,799.7,824.5,1.386,0.046,47.7,244.8,60.234234,24.899183,54,9,,,1972,G70,,,
2016.04.07,09:11:58,10.27,7.37,-0.611,0.71,2,5.7,376.0,7.95,802.8,825.3,1.386,0.045,50.4,254.1,60.234201,24.898948,54,10,,,1985,G70,,,
2016.04.07,09:11:59,9.73,7.03,-0.566,0.71,2,5.7,366.3,8.00,802.2,824.1,1.386,0.046,50.4,264.2,60.234195,24.898702,53,9,,,2000,G70,,,
2016.04.07,09:12:00,9.13,6.65,-0.519,0.71,2,5.7,356.3,8.06,800.8,826.1,1.386,0.048,50.4,267.2,60.234188,24.89846,53,10,,,2014,G70,,,
2016.04.07,09:12:01,7.96,5.75,-0.459,0.71,2,5.7,367.5,7.94,802.0,823.8,1.386,0.049,50.4,284.3,60.23423,24.89821,53,9,,,2028,G70,,,
2016.04.07,09:12:02,9.01,6.52,-0.486,0.71,2,5.7,355.0,8.02,800.7,825.0,1.386,0.044,50.4,284.3,60.23423,24.89821,53,9,,,2028,G70,,,
2016.04.07,09:12:03,9.81,7.09,-0.503,0.71,2,5.7,342.9,8.07,802.3,824.6,1.386,0.041,47.7,296,60.234289,24.897981,53,9,,,2041,G70,,,
2016.04.07,09:12:04,9.57,6.95,-0.460,0.71,2,5.7,332.6,7.98,801.3,825.4,1.386,0.039,45.9,313.2,60.234369,24.897796,53,3,,,2054,G70,,,
2016.04.07,09:12:04,9.75,7.10,-0.477,0.71,2,5.7,337.9,8.00,801.7,825.0,1.386,0.039,43.2,327.7,60.234458,24.897691,53,4,,,2067,G70,,,
2016.04.07,09:12:05,9.91,7.21,-0.479,0.71,2,5.7,339.1,8.07,801.4,825.4,1.386,0.037,41.4,353.8,60.234567,24.897684,52,4,,-0.435,2078,G70,,,
